5.82,4.87,1321,0.71,0.4,0.36,0.017,1.79,0.56,0.69,0.24,174,0.2063 
10.14,9.48,1250,1.19,1.42,0.39,0.015,0.92,0.65,0.23,0.32,56,0.0694 
11.19,9.31,839,0.52,1.05,0.26,0.017,0.57,0.49,0.4,0.31,192,0.0696 
9.88,9.05,1104,0.88,0.51,0.37,0.017,0.62,0.49,0.47,0.24,86,0.0425 
9.17,6.03,914,1.58,1.34,0.49,0.007,1.36,0.37,0.7,0.31,96,0.1144 
9.93,8.24,858,1.01,0.58,0.32,0.011,1.03,0.67,0.34,0.31,49,0.0334 
5.84,10.3,1461,1.47,0.66,0.47,0.019,1,0.45,0.28,0.13,109,0.1209 
6.43,5.51,1258,0.52,1.51,0.38,0.007,1.48,0.27,0.36,0.15,92,0.2705 
9.07,11.46,836,1.75,0.97,0.49,0.016,1.65,0.48,0.65,0.36,162,0.0692 
9.74,5.35,879,1.64,0.75,0.61,0.017,0.8,0.53,0.21,0.41,16,0.0321 
5.99,11.14,979,0.44,0.74,0.57,0.013,0.85,0.4,0.23,0.21,88,0.0747 
10.56,7.57,1350,1.27,1.61,0.29,0.019,0.51,0.53,0.34,0.13,88,0.1097 
10.44,7.63,1468,1.43,0.68,0.52,0.008,0.58,0.59,0.56,0.22,108,0.0758 
7.24,4.4,1398,0.85,0.37,0.52,0.017,1.8,0.21,0.56,0.46,77,0.1178 
7.86,9.74,1482,0.69,1.65,0.45,0.012,1.88,0.39,0.6,0.33,163,0.1897 
5.1,9.7,897,0.79,0.92,0.34,0.012,0.87,0.49,0.29,0.32,112,0.1373 
11.86,11.08,921,0.48,0.41,0.33,0.018,0.72,0.2,0.27,0.13,110,0.0268 
11.87,4.8,975,0.91,1.8,0.46,0.005,0.62,0.67,0.65,0.44,42,0.1036 
7.19,9.07,1401,0.69,1.45,0.36,0.014,1.72,0.27,0.53,0.13,179,0.1995 
9.24,5.76,1166,1.1,0.58,0.61,0.019,1.4,0.63,0.56,0.46,182,0.1148 
6.51,4.5,1468,1.46,1.72,0.68,0.004,0.64,0.55,0.55,0.41,47,0.2883 
10.41,6.34,1201,1.41,0.53,0.35,0.017,0.72,0.46,0.28,0.35,69,0.0611 
11.4,6.17,1066,0.41,1.79,0.63,0.01,1.95,0.24,0.51,0.42,175,0.1530 
9.59,6.55,1398,0.92,0.64,0.54,0.008,1.99,0.57,0.61,0.25,102,0.0805 
7.59,7.66,1086,1.28,1.64,0.38,0.009,1.05,0.21,0.23,0.45,35,0.1102 
11.98,9.73,1191,0.53,1.78,0.64,0.016,0.64,0.32,0.59,0.16,155,0.0957 
6.99,7.03,1084,0.53,0.39,0.42,0.008,1.24,0.59,0.64,0.27,185,0.1008 
7.21,6.13,1102,0.61,0.33,0.25,0.006,0.52,0.32,0.51,0.19,118,0.0849 
6.04,4.88,1259,1.29,0.35,0.35,0.008,0.66,0.31,0.37,0.34,179,0.1671 
11.22,11.82,1112,1.18,1.12,0.39,0.003,1.1,0.27,0.27,0.27,75,0.0457 
11.03,7.8,1198,0.75,0.75,0.69,0.01,1.57,0.33,0.42,0.23,83,0.0605 
8.85,7.24,1423,1.14,1.68,0.42,0.005,0.71,0.5,0.69,0.41,50,0.1337 
11.85,10.62,1026,1.18,0.63,0.51,0.013,0.79,0.67,0.47,0.15,101,0.0392 
11.48,9.4,944,1.08,1.62,0.23,0.009,1.07,0.21,0.26,0.27,73,0.0645 
7.5,10.85,1062,1.69,0.38,0.31,0.012,1.67,0.68,0.52,0.37,174,0.0658 
10.72,10.45,990,0.33,0.53,0.37,0.008,1.75,0.61,0.38,0.25,162,0.0435 
8.96,6.59,1166,0.58,1.79,0.51,0.014,1.35,0.33,0.34,0.37,111,0.1643 
9.5,6.56,995,1.25,1.39,0.55,0.002,1.66,0.22,0.49,0.41,93,0.1165 
11.96,6.61,1356,1.1,0.4,0.57,0.004,0.54,0.36,0.43,0.12,193,0.0747 
11.06,4.47,972,0.84,1.32,0.63,0.002,0.72,0.52,0.31,0.31,188,0.1726 
6.75,5.17,1442,1.06,1.04,0.33,0.003,1.29,0.68,0.62,0.49,112,0.2475 
8.64,4.18,1060,0.58,0.44,0.57,0.019,1.32,0.28,0.49,0.3,188,0.1470 
6.3,11.93,1476,1.64,0.53,0.52,0.016,1.33,0.52,0.59,0.29,163,0.0989 
9.04,4.28,1278,1.15,1.11,0.69,0.017,0.82,0.42,0.28,0.37,59,0.1444 
5.99,8.3,1320,0.64,0.97,0.68,0.004,1.38,0.32,0.54,0.31,173,0.1925 
10.66,5.98,1307,0.71,0.74,0.61,0.014,0.89,0.37,0.56,0.21,60,0.0702 
5.73,10.82,899,1.27,1.79,0.64,0.011,1.45,0.48,0.33,0.24,172,0.2239 
8.82,9.9,1059,0.89,0.63,0.65,0.012,1.71,0.32,0.32,0.44,106,0.0562 
7.12,11.82,896,1.34,0.46,0.5,0.016,1.61,0.62,0.4,0.27,81,0.0413 
10.46,11.45,1198,1.18,0.7,0.37,0.012,0.79,0.66,0.68,0.18,109,0.0465 
9.86,10.74,986,1.1,1.69,0.33,0.018,1.59,0.43,0.44,0.12,123,0.0943 
7.22,10.99,932,0.88,0.91,0.26,0.014,0.93,0.31,0.44,0.16,144,0.0860 
5.76,6.38,871,0.51,1.6,0.47,0.015,1.68,0.35,0.59,0.31,148,0.2988 
9.34,5.07,1338,0.86,1.45,0.37,0.009,1.18,0.43,0.54,0.12,16,0.1097 
5.87,10.96,1312,1.55,0.69,0.58,0.02,1.77,0.5,0.48,0.37,136,0.1120 
5.84,8.42,1104,0.92,1.37,0.2,0.007,1.44,0.36,0.23,0.4,124,0.2239 
9.65,8.08,1238,0.63,0.57,0.47,0.012,1.39,0.56,0.63,0.47,161,0.0753 
8.69,5.65,1141,0.35,0.77,0.35,0.006,1.67,0.45,0.22,0.11,30,0.0600 
9.67,6.58,893,0.85,0.7,0.49,0.006,1.5,0.27,0.41,0.27,27,0.0406 
5.08,7.1,1030,0.62,0.34,0.37,0.006,1.87,0.45,0.48,0.26,185,0.1307 
10.9,5.64,1255,1.63,1.11,0.55,0.01,1.53,0.42,0.38,0.39,41,0.0719 
7.99,10.78,1442,0.58,0.94,0.23,0.003,0.63,0.22,0.35,0.3,65,0.0643 
5.59,11.68,1181,1.16,1.13,0.59,0.004,1.45,0.53,0.3,0.4,83,0.1227 
10.38,11.41,833,0.55,0.6,0.37,0.007,1.82,0.62,0.56,0.47,19,0.0139 
7.57,10.19,1432,1.33,1.58,0.49,0.02,1.64,0.28,0.22,0.23,71,0.1298 
10.52,9.31,1300,1.09,1.6,0.62,0.018,0.95,0.23,0.42,0.11,146,0.1186 
11.15,7.59,1273,1.63,1.43,0.6,0.002,1.39,0.28,0.39,0.25,122,0.1040 
9.44,9.28,812,1.38,0.33,0.24,0.014,1.47,0.66,0.53,0.35,20,0.0169 
5.9,5.98,1216,1.27,1.5,0.51,0.014,1.21,0.22,0.42,0.49,17,0.1747 
5.16,11.36,871,0.45,1.53,0.58,0.015,1.63,0.56,0.65,0.32,82,0.1458 
6.8,11.39,1463,0.85,0.71,0.38,0.002,1.24,0.45,0.39,0.2,158,0.0929 
5.69,9.08,1047,0.31,1.62,0.22,0.019,1.06,0.43,0.52,0.2,115,0.2171 
8.11,7.37,1072,1.36,0.66,0.42,0.014,0.89,0.25,0.24,0.35,10,0.0343 
8.47,4,1060,0.76,1.38,0.21,0.014,1.01,0.58,0.35,0.37,88,0.2064 
10.02,11.09,1387,0.58,1.67,0.55,0.016,0.55,0.33,0.56,0.49,181,0.1210 
9.14,7.95,1283,1.37,1.46,0.28,0.018,0.76,0.41,0.37,0.14,146,0.1452 
11.47,5.76,1088,0.84,0.5,0.5,0.015,1.11,0.36,0.69,0.31,27,0.0355 
10.33,4.25,1269,1.12,1.73,0.46,0.007,1.68,0.35,0.41,0.22,50,0.1470 
7.85,9.54,1001,1.37,0.55,0.29,0.016,0.95,0.4,0.62,0.23,184,0.0816 
11.14,10.82,1055,1.47,1.62,0.49,0.007,1.93,0.26,0.66,0.18,179,0.0929 
11.65,11.77,998,1.78,1.23,0.56,0.018,1.81,0.46,0.24,0.28,130,0.0562 
7.02,8.84,1127,0.45,0.59,0.47,0.007,0.85,0.66,0.6,0.2,195,0.0985 
11.79,11.22,1011,0.6,0.38,0.37,0.011,1.87,0.23,0.31,0.28,137,0.0306 
8.64,11.19,1407,1.31,0.7,0.3,0.006,1,0.67,0.41,0.25,11,0.0240 
10.63,6.72,1020,1.31,0.64,0.31,0.012,1.65,0.58,0.25,0.32,67,0.0501 
9.52,4.69,1335,1.12,0.59,0.3,0.014,1.46,0.48,0.36,0.17,182,0.1411 
7.8,10.55,867,1.77,0.74,0.22,0.017,0.74,0.39,0.33,0.17,169,0.0812 
6.84,9.25,1066,1.26,0.7,0.33,0.012,0.99,0.27,0.55,0.38,94,0.0880 
8.9,5.43,1211,0.39,1.7,0.64,0.005,0.61,0.66,0.55,0.2,100,0.1868 
5.55,4.31,1292,1.61,1.64,0.27,0.012,1.22,0.5,0.69,0.41,142,0.4598 
7.67,10.37,960,1.44,1,0.57,0.006,0.58,0.34,0.63,0.17,24,0.0430 
5.01,9.53,991,1.14,1.7,0.54,0.018,1.19,0.42,0.43,0.25,51,0.1728 
6.53,10.99,828,1.52,0.88,0.47,0.017,1.91,0.38,0.58,0.21,50,0.0559 
8.23,5.45,1251,1.65,0.32,0.25,0.015,1.74,0.59,0.26,0.35,145,0.0886 
6.24,4.2,824,1.56,1.18,0.64,0.005,1.03,0.26,0.65,0.34,139,0.2668 
6.94,10.18,1088,0.87,0.8,0.39,0.013,0.51,0.55,0.62,0.43,64,0.0686 
5.67,11.71,984,0.79,1.27,0.6,0.018,0.93,0.63,0.61,0.23,30,0.0712 
10.1,8.51,1313,1.18,1.4,0.26,0.003,1.23,0.68,0.3,0.17,112,0.1079 
5.41,11.86,1023,1.32,1.55,0.36,0.007,1.27,0.33,0.37,0.43,176,0.2063 
7.29,9.1,1379,1.23,1.41,0.47,0.008,0.75,0.58,0.68,0.39,120,0.1636 
11,11.52,1378,0.37,1.42,0.43,0.009,1.3,0.57,0.34,0.49,126,0.0728 
5.93,10.65,934,0.75,1.79,0.51,0.018,0.72,0.57,0.22,0.38,147,0.1872 
9.38,11.29,950,0.4,0.97,0.3,0.002,1.47,0.44,0.57,0.34,154,0.0586 
11.1,10.55,903,1.52,1,0.48,0.017,1.34,0.4,0.53,0.16,155,0.0631 
5.08,5.12,1175,1.56,1.33,0.32,0.006,1.82,0.32,0.63,0.27,102,0.3537 
6.62,9.95,1339,1.65,1.27,0.67,0.006,1.74,0.39,0.44,0.14,87,0.1351 
10.79,5.05,1374,1.03,0.42,0.43,0.015,1.55,0.63,0.39,0.22,28,0.0444 
9.14,6.93,883,1.65,1.37,0.52,0.003,0.67,0.27,0.32,0.46,70,0.0955 
6.3,4.33,1322,0.31,1.34,0.68,0.016,0.51,0.67,0.4,0.33,134,0.3459 
5.4,11.1,1069,1.51,0.39,0.54,0.018,0.59,0.36,0.5,0.38,97,0.0733 
7.18,9.55,1328,1.39,0.31,0.42,0.019,0.7,0.62,0.24,0.4,67,0.0544 
8.8,8.94,1102,0.91,1.66,0.4,0.003,1.52,0.66,0.4,0.27,179,0.1622 
6.52,4.3,989,1.14,0.55,0.61,0.002,1.29,0.47,0.59,0.42,144,0.1599 
6.6,10.65,1482,0.55,1.35,0.2,0.016,1.95,0.66,0.46,0.39,119,0.1496 
9.91,11.69,1104,0.7,0.6,0.27,0.007,1.25,0.7,0.48,0.19,165,0.0500 
11.21,5.87,1064,1.05,0.85,0.43,0.017,1.22,0.21,0.67,0.14,192,0.1174 
7.09,11.53,893,0.56,0.6,0.66,0.01,0.54,0.51,0.56,0.42,146,0.0597 
8.08,7.56,1026,0.47,1.13,0.43,0.004,1.77,0.65,0.69,0.31,49,0.0817 
8.67,5.45,1094,0.97,1.37,0.44,0.006,1.92,0.59,0.65,0.15,47,0.1120 
5.81,11.65,824,1.08,1.29,0.56,0.01,1.8,0.29,0.39,0.36,133,0.1268 
10.29,5.1,1463,0.91,1.41,0.46,0.017,1.42,0.62,0.55,0.42,193,0.2221 
8.09,4.78,1205,1.67,1.66,0.42,0.004,0.77,0.64,0.23,0.13,192,0.3102 
7.73,11.57,1454,1.6,0.36,0.5,0.007,1.54,0.44,0.39,0.32,63,0.0384 
8.54,11.98,1130,1.51,0.61,0.24,0.014,1.81,0.42,0.41,0.21,11,0.0203 
9.86,4.37,1091,0.69,0.5,0.37,0.013,1.23,0.39,0.65,0.46,158,0.1145 
10.5,5.22,1126,0.42,1.29,0.66,0.019,1.04,0.34,0.4,0.15,183,0.1614 
8.49,7.97,1338,1.66,1.35,0.62,0.02,1.2,0.63,0.6,0.26,140,0.1491 
6.64,6.14,877,0.73,0.32,0.34,0.014,1.38,0.63,0.52,0.48,54,0.0612 
5.02,6.14,945,1.33,0.69,0.62,0.009,0.7,0.22,0.48,0.32,11,0.0560 
7.42,8.9,824,0.72,0.85,0.67,0.006,1.25,0.27,0.58,0.4,109,0.0785 
7.18,6.85,1158,1.25,0.83,0.58,0.012,0.77,0.57,0.36,0.49,12,0.0588 
11.99,8.4,1100,0.83,1.31,0.26,0.013,1.47,0.68,0.26,0.28,102,0.0724 
9.7,10.98,1351,0.99,1.77,0.29,0.019,1.12,0.4,0.41,0.2,158,0.1180 
5.95,5.12,1488,1.24,1.6,0.42,0.003,1.16,0.53,0.55,0.32,76,0.3098 
6.06,6.72,1408,1.24,0.72,0.57,0.012,0.8,0.62,0.24,0.44,19,0.0808 
10.74,10.46,1159,0.49,1.59,0.61,0.009,1.45,0.22,0.23,0.21,163,0.0953 
11.34,5.31,1399,1.51,1.18,0.33,0.014,0.6,0.43,0.2,0.27,141,0.1333 
11.86,9.98,1064,0.77,1.14,0.36,0.02,1.99,0.22,0.55,0.28,113,0.0560 
8.97,5.54,1460,0.44,1.79,0.66,0.015,1.11,0.33,0.62,0.26,153,0.2733 
5.21,4.03,1411,0.6,1.36,0.65,0.017,0.98,0.59,0.45,0.16,44,0.3775 
5.47,10.94,1310,1.35,0.83,0.38,0.01,1.35,0.58,0.38,0.36,51,0.0890 
5.59,8.51,1125,1.4,1.73,0.53,0.012,0.97,0.68,0.32,0.29,94,0.2500 
7.34,10.19,982,1.47,1.24,0.33,0.014,1.02,0.55,0.36,0.18,14,0.0471 
5.8,7.04,1149,1.27,0.75,0.66,0.016,1.4,0.24,0.45,0.2,60,0.1207 
10.97,7.68,1234,0.84,0.82,0.55,0.003,0.75,0.6,0.46,0.47,57,0.0532 
5.27,8.98,1482,1.54,1.2,0.61,0.016,0.6,0.4,0.35,0.39,88,0.2238 
5.55,10.61,897,1.59,1.09,0.21,0.016,1.77,0.5,0.24,0.14,84,0.1108 
7.65,5.39,827,0.87,0.74,0.22,0.02,0.86,0.39,0.41,0.45,96,0.1128 
8.16,11.12,947,0.76,1.2,0.44,0.003,1.64,0.44,0.51,0.23,25,0.0403 
7.59,7.1,1042,0.85,1.53,0.21,0.004,1.89,0.36,0.3,0.16,111,0.1838 
10.1,4.56,817,1.72,1.13,0.7,0.008,1.22,0.51,0.69,0.33,132,0.1318 
9.85,7.56,1123,1.68,1.18,0.41,0.009,0.85,0.22,0.2,0.47,35,0.0522 
9.05,7.89,1438,1.5,0.37,0.49,0.016,1.35,0.34,0.27,0.15,44,0.0458 
10.07,5.43,1117,1.64,0.98,0.41,0.012,1.74,0.69,0.41,0.33,90,0.0968 
7.94,10.73,919,1.34,0.88,0.27,0.009,1.03,0.24,0.65,0.33,27,0.0387 
8.36,8.85,898,1.22,1.58,0.53,0.013,0.94,0.34,0.67,0.4,154,0.1409 
10.08,6.55,940,0.73,0.35,0.6,0.011,1.26,0.69,0.49,0.15,99,0.0477 
9.95,9.55,879,0.88,1.6,0.26,0.004,1.7,0.3,0.55,0.16,101,0.0806 
11.52,6.09,1095,1.75,0.47,0.25,0.016,1.98,0.39,0.23,0.33,123,0.0615 
5.06,11.5,840,1.04,0.97,0.62,0.007,1.3,0.37,0.39,0.33,76,0.0968 
11,11.1,1105,0.49,1.69,0.36,0.004,1.47,0.6,0.49,0.48,155,0.0811 
11.58,6.74,858,1.76,1.36,0.43,0.016,1.72,0.24,0.56,0.19,151,0.0971 
10.1,8.93,1030,0.53,1.02,0.31,0.002,1.43,0.63,0.58,0.18,32,0.0405 
5.88,7.81,1002,1.36,1.4,0.54,0.015,1.91,0.66,0.65,0.15,174,0.2474 
6.21,11.42,1161,1.41,1.13,0.45,0.01,1.68,0.39,0.65,0.32,142,0.1331 
7.27,8.35,1210,1.27,1.68,0.53,0.016,0.66,0.55,0.3,0.11,29,0.1205 
10.31,7.67,1381,1.63,1.05,0.58,0.019,1.72,0.37,0.68,0.36,85,0.0840 
9.66,5.24,1202,0.93,0.68,0.6,0.006,0.79,0.29,0.68,0.21,100,0.1027 
5.75,9.2,1259,0.68,0.55,0.47,0.014,1.73,0.48,0.5,0.34,141,0.1091 
10.26,4.4,1202,0.56,1.04,0.59,0.02,1.69,0.38,0.43,0.37,111,0.1599 
7.94,9.13,810,1.39,0.83,0.68,0.005,0.66,0.35,0.51,0.22,114,0.0768 
5.26,8.06,1038,1.6,0.44,0.62,0.003,0.85,0.45,0.41,0.49,156,0.1165 
8.13,7.73,1140,1.63,0.31,0.3,0.006,1.38,0.49,0.59,0.26,110,0.0572 
5.18,7.78,813,1.69,0.56,0.31,0.009,0.57,0.43,0.3,0.33,83,0.0895 
11.13,9.72,1254,1.61,1.03,0.25,0.014,0.83,0.42,0.53,0.25,136,0.0790 
10.88,10.98,962,1.8,0.41,0.37,0.016,1.66,0.4,0.59,0.34,162,0.0430 
9.95,5.92,1400,1.22,1.29,0.49,0.012,1.1,0.42,0.28,0.2,45,0.1051 
10.04,11.85,821,1.11,1.25,0.3,0.012,0.87,0.32,0.69,0.23,100,0.0527 
6.76,10.17,877,1.69,1.49,0.28,0.02,0.92,0.43,0.66,0.46,88,0.1294 
5.37,7.2,1425,1.14,1.43,0.4,0.017,0.57,0.58,0.55,0.23,172,0.3682 
7.2,9.96,1394,1.28,0.68,0.55,0.017,0.6,0.58,0.57,0.37,181,0.1084 
9.61,11.49,1162,1.55,1.65,0.27,0.01,1.64,0.3,0.21,0.29,140,0.0998 
5.38,7,866,1.06,1.27,0.43,0.007,1.74,0.51,0.5,0.14,136,0.2615 
10.52,4.34,1487,0.65,0.32,0.31,0.009,0.63,0.51,0.51,0.31,61,0.0647 
10.95,11.64,1361,1.66,0.39,0.28,0.009,0.8,0.52,0.68,0.44,39,0.0226 
11.39,11.17,1481,1.19,1.1,0.21,0.017,1.32,0.58,0.41,0.11,109,0.0648 
5.12,9.06,1446,1,1.6,0.59,0.01,1.03,0.44,0.49,0.46,121,0.2874 
5.33,11.87,1000,1.6,0.34,0.32,0.012,0.91,0.34,0.45,0.16,190,0.0782 
11.09,10.59,1089,0.42,1.03,0.68,0.017,0.62,0.25,0.64,0.2,23,0.0273 
6.85,11.72,1232,0.67,0.76,0.54,0.014,1.44,0.59,0.38,0.4,82,0.0658 
7.19,4.7,1210,1.31,1.78,0.43,0.018,1.59,0.68,0.28,0.17,109,0.2982 
7.95,5.66,1049,0.63,0.44,0.57,0.008,0.96,0.5,0.27,0.45,190,0.1146 
11.58,11.68,1269,1.56,1.05,0.67,0.009,1.91,0.52,0.31,0.41,137,0.0613 
8.53,10.31,1499,1.18,0.5,0.63,0.006,0.52,0.43,0.42,0.21,77,0.0542 
10.84,5.9,999,0.79,1.69,0.61,0.019,0.74,0.58,0.38,0.45,179,0.1722 
9.85,7.61,1102,1.37,0.48,0.39,0.016,1.51,0.34,0.49,0.34,51,0.0417 
6.24,7.74,1290,0.67,1.2,0.62,0.008,1.81,0.62,0.26,0.49,141,0.2167 
6.58,7.29,1459,1.51,0.99,0.5,0.015,1.31,0.28,0.64,0.4,107,0.1627 
5.24,11.2,1059,0.77,0.88,0.38,0.009,1.85,0.45,0.37,0.5,115,0.1171 
7.47,9.37,874,1.21,0.41,0.67,0.003,0.97,0.44,0.23,0.46,188,0.0647 
9.19,4.1,1036,0.74,1.52,0.46,0.012,0.68,0.63,0.46,0.36,180,0.2531 
8.36,5.61,907,1.59,0.67,0.5,0.009,1.09,0.21,0.44,0.34,17,0.0387 
8.87,7.94,1100,0.48,1.01,0.56,0.016,1.14,0.51,0.41,0.42,192,0.1182 
8.54,8.87,1278,0.53,0.63,0.29,0.005,0.95,0.24,0.49,0.12,140,0.0772 
6.36,9.6,1247,0.43,0.59,0.24,0.005,1.82,0.37,0.4,0.12,80,0.0742 
6.83,4.99,1121,0.49,1.38,0.3,0.008,1.39,0.28,0.49,0.41,175,0.3213 
11.92,8.49,1222,0.34,0.31,0.55,0.019,1.88,0.39,0.49,0.15,178,0.0456 
11.63,8.8,1160,1.74,0.97,0.29,0.019,1.21,0.6,0.64,0.34,66,0.0526 
10.92,9.94,1046,0.56,1.61,0.57,0.015,1.16,0.32,0.32,0.29,167,0.0929 
5.67,9.89,1080,0.52,0.33,0.59,0.004,1.46,0.38,0.53,0.42,60,0.0424 
5.18,6.94,1140,1.42,0.85,0.64,0.016,0.62,0.42,0.43,0.33,131,0.2236 
10.48,9.51,1222,0.45,0.93,0.39,0.003,1.93,0.45,0.61,0.2,174,0.0770 
6.32,5.51,828,0.5,0.86,0.27,0.015,0.71,0.37,0.42,0.47,158,0.1831 
11.6,8.73,1425,1.11,0.39,0.24,0.005,0.76,0.32,0.43,0.2,110,0.0440 
11.66,7.7,1328,1.07,0.65,0.47,0.017,0.69,0.48,0.24,0.42,112,0.0632 
11,11.87,1404,0.73,1.37,0.5,0.013,0.83,0.5,0.55,0.21,46,0.0494 
10.65,8.03,984,0.48,0.83,0.53,0.011,0.75,0.5,0.51,0.12,187,0.0778 
8.72,11.48,1397,0.91,0.82,0.28,0.016,0.84,0.43,0.52,0.42,139,0.0710 
9.19,8.23,1004,0.91,0.41,0.39,0.011,1.07,0.69,0.39,0.25,21,0.0228 
5,6.13,1075,1.01,0.6,0.4,0.006,1.8,0.24,0.39,0.29,77,0.1525 
8.66,4.03,937,0.32,1.66,0.34,0.009,1.12,0.44,0.68,0.42,164,0.2682 
11.27,9.72,1462,1.1,0.59,0.46,0.017,0.73,0.53,0.52,0.23,105,0.0575 
5.56,10.87,1059,1.4,0.32,0.56,0.011,0.53,0.57,0.55,0.45,17,0.0263 
7.91,7.98,1203,0.5,0.97,0.51,0.009,1.91,0.6,0.4,0.41,20,0.0513 
8.55,9.36,1338,1.41,0.85,0.56,0.012,1.98,0.52,0.49,0.35,27,0.0476 
9.67,8.06,1200,0.99,1.5,0.48,0.004,0.83,0.3,0.49,0.2,126,0.1216 
7.18,4.82,1493,0.44,0.56,0.32,0.015,1.42,0.36,0.65,0.45,145,0.1859 
5.84,9.96,941,0.92,1.37,0.62,0.006,1.03,0.68,0.59,0.31,87,0.1296 
8.12,11.16,1400,1.19,1.45,0.52,0.015,0.84,0.58,0.7,0.26,81,0.0935 
5.12,4.29,1340,0.58,0.32,0.26,0.015,1.57,0.38,0.31,0.31,143,0.2034 
6.74,6.51,913,0.93,1.35,0.3,0.014,1.02,0.23,0.25,0.19,183,0.2409 
6.69,6.85,1472,0.97,1.4,0.46,0.019,1.46,0.46,0.38,0.47,185,0.2728 
8.05,4.97,1397,1.77,1.21,0.43,0.009,0.57,0.21,0.4,0.19,108,0.1908 
6.03,4.16,981,0.64,0.51,0.28,0.008,1.49,0.45,0.64,0.18,11,0.0606 
8.6,6.58,1277,0.83,0.51,0.57,0.019,0.74,0.65,0.49,0.47,135,0.1028 
10.67,4.7,973,0.57,1.29,0.35,0.016,1.99,0.56,0.48,0.16,117,0.1425 
6.45,4.97,844,0.77,0.35,0.66,0.01,1.75,0.3,0.54,0.36,142,0.1162 
6.39,8.56,1448,1.71,1.46,0.67,0.013,0.91,0.46,0.34,0.42,15,0.1228 
8.01,10.55,1313,1.34,1.27,0.24,0.006,1.96,0.39,0.27,0.17,163,0.1232 
5.9,6.85,1033,1.19,1.72,0.44,0.006,1.68,0.48,0.36,0.48,181,0.3457 
11.68,4.81,841,0.73,0.45,0.66,0.005,0.78,0.5,0.34,0.19,125,0.0660 
5.93,4.53,829,1.58,1.73,0.26,0.014,1.55,0.52,0.28,0.5,46,0.2661 
6.15,11.1,1152,0.62,1.37,0.37,0.005,1.22,0.49,0.42,0.16,31,0.0781 
7.01,11.56,1027,0.35,1.48,0.68,0.006,1.18,0.61,0.3,0.15,51,0.0786 
6.65,5.75,1057,0.76,0.31,0.55,0.004,1.7,0.28,0.64,0.19,182,0.1165 
7.71,6.44,1468,0.32,1.23,0.35,0.017,1.62,0.58,0.65,0.34,34,0.1121 
11.09,7.82,1185,1.41,1.11,0.32,0.006,0.93,0.31,0.63,0.35,145,0.0982 
7.7,5.77,836,1.24,1.48,0.65,0.009,1.85,0.38,0.21,0.24,166,0.2294 
5.87,9.95,1287,1.13,1.27,0.39,0.004,1.75,0.59,0.65,0.2,163,0.2073 
8.09,8.97,1260,1.46,0.93,0.62,0.013,1.27,0.61,0.25,0.32,116,0.1040 
7.43,9.32,1392,1.04,0.47,0.51,0.01,0.52,0.52,0.66,0.28,106,0.0676 
7.57,5.5,915,1.16,1,0.64,0.005,1.64,0.38,0.46,0.43,159,0.1609 
6.64,4.01,846,1.68,1.72,0.43,0.006,1.37,0.25,0.62,0.19,77,0.2775 
11.6,8.3,998,1.01,1.64,0.54,0.013,1.5,0.46,0.4,0.25,14,0.0468 
5.13,8.14,1442,0.6,1.33,0.22,0.013,0.52,0.4,0.51,0.18,163,0.2896 
10.92,11.95,817,0.95,0.54,0.56,0.005,1.87,0.64,0.61,0.11,15,0.0098 
11.47,4.8,1263,0.74,1.76,0.38,0.017,1.88,0.3,0.57,0.12,194,0.2105 
6.07,11.25,1276,1.15,1.33,0.32,0.012,1.77,0.43,0.42,0.46,40,0.1020 
7.48,5.59,1113,1.68,0.85,0.23,0.01,1.77,0.62,0.42,0.38,155,0.1510 
5.86,9.52,1171,0.33,1.8,0.41,0.009,1.07,0.51,0.35,0.22,119,0.2424 
6.57,9.72,1186,1.18,0.48,0.38,0.006,0.52,0.27,0.53,0.19,89,0.0675 
7.45,11.22,1091,0.69,0.8,0.49,0.019,1.25,0.33,0.62,0.22,163,0.0821 
10.55,6.23,1273,1.55,0.58,0.24,0.009,0.71,0.24,0.67,0.14,54,0.0546 
11.64,5.91,1295,0.66,0.35,0.7,0.018,1.3,0.22,0.63,0.25,195,0.0806 
7.1,9.1,813,1.72,1.44,0.21,0.012,1.84,0.34,0.27,0.29,193,0.1677 
11.9,10.64,1154,1.16,0.56,0.52,0.019,1.38,0.25,0.38,0.2,84,0.0325 
9.71,6.25,1418,0.56,1.48,0.53,0.009,1.39,0.44,0.31,0.43,136,0.1696 
9.15,6.68,1478,0.64,1.71,0.47,0.002,1.92,0.47,0.46,0.2,113,0.1740 
7.24,11.9,1165,1.09,1.55,0.54,0.019,1.27,0.22,0.51,0.18,182,0.1510 
9.6,11.19,1459,1.66,1.17,0.23,0.005,0.63,0.29,0.4,0.18,197,0.1023 
7.54,4.82,924,0.31,1.46,0.26,0.008,1.94,0.37,0.62,0.47,93,0.1881 
6.88,7.62,1297,0.37,0.57,0.45,0.006,0.85,0.66,0.49,0.5,12,0.0375 
6.62,4.71,1104,1.74,0.96,0.29,0.004,0.6,0.41,0.25,0.3,85,0.1807 
8.56,6.49,1403,0.71,1.61,0.45,0.007,1.23,0.33,0.59,0.26,71,0.1779 
9.22,4.1,1193,1.08,0.4,0.44,0.019,0.57,0.5,0.25,0.49,165,0.1277 
11.73,9.24,906,0.55,0.72,0.54,0.004,1.18,0.47,0.4,0.22,172,0.0515 
